WBodyID	WaterBodyName	DataSource	Actual_StationID	StationID	StationName	Actual_Latitude	Actual_Longitude	ActivityDepth	SampleDate	Alk_CaCO3_mgl	Alk_CaCO3_mgl_QA	Anatoxin_ugl	Anatoxin_ugl_QA	C_organic_mgl	C_organic_mgl_QA	Ca_mgl	Ca_mgl_QA	Chla_ugl	Chla_ugl_QA	ChlaC_ugl	ChlaC_ugl_QA	chlb_ugl	chlb_ugl_QA	Cl_mgl	Cl_mgl_QA	Color_true_pcu	Color_true_pcu_QA	Cond_umhocm	Cond_umhocm_QA	DO_mgl	DO_mgl_QA	DO_percent	DO_percent_QA	Ecoli_100ml	Ecoli_100ml_QA	F_mgl	F_mgl_QA	Fe_ugl	Fe_ugl_QA	hardness_mglCaCO3	hardness_mglCaCO3_QA	K_mgl	K_mgl_QA	Mg_mgl	Mg_mgl_QA	Na_mgl	Na_mgl_QA	NH3_N_ugl	NH3_N_ugl_QA	NO2_ugl	NO2_ugl_QA	NOx_ugl	NOx_ugl_QA	OP_mgl	OP_mgl_QA	pH	pH_QA	Pheo_ugl	Pheo_ugl_QA	Salinity_ppt	Salinity_ppt_QA	Salinity_PSS	Salinity_PSS_QA	Secchi_m	Secchi_m_QA	Si_ugl	Si_ugl_QA	SO4_mgl	SO4_mgl_QA	TDS_mgl	TDS_mgl_QA	TempW_C	TempW_C_QA	TempW_Ce	TempW_Ce_QA	TKN_ugl	TKN_ugl_QA	TN_ugl	TN_ugl_QA	TP_ugl	TP_ugl_QA	TSI	TSI_QA	TSS_mgl	TSS_mgl_QA	Turb_ntu	Turb_ntu_QA	VSS_mgl	VSS_mgl_QA
1002667	Okeechobee, Lake	WIN_21FLSFWM	="11573"	="11573"	="L006"	26.82255833	-80.78283611	0.5	12/6/2016 8:25:00 AM	91						33.3				7.18				35.6		38		331		8.31										113.6		4.7		7.4		20.6		8	I	3	I	369		0.046		7.8		0.68						0.5		7690		21.1				22.6		22.6				1540		163		57		35		56.8		12	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="11573"	="11573"	="L006"	26.82255833	-80.78283611	0.5	1/10/2017 10:57:00 AM	98										4.78				38.5		31		357		9.73																		11		2	U	555		0.064		6.9		0.8						0.1								16.6		16.6				1850		203		56		46	I	60.5		19	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="11573"	="11573"	="L006"	26.82255833	-80.78283611	0.5	2/8/2017 7:57:00 AM	99										4.57				41		25		526		8.76																		6	I	2	I	472		0.059		8.1		0.264	I					0.4								20.8		20.8				1480		154		53		32		47.9	Q	8	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="11573"	="11573"	="L006"	26.82255833	-80.78283611	0.5	3/21/2017 11:33:00 AM	105						36.6				10.6				41.8		24		385		8.96										125.6		4.6		8.3		22.4		27		2	U	485		0.071		8.2		0.304	IJ					0.3		10700		21.7				20		20				1460		166		59		28		51.7		9	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="11573"	="11573"	="L006"	26.82255833	-80.78283611	0.5	4/18/2017 10:20:00 AM	107										6.73				43.5		24		398		8.41																		12		2	I	390		0.074		8.3		0.432	I					0.2								23.8		23.8				1390		164		55		39		52.5		12	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="11573"	="11573"	="L006"	26.82255833	-80.78283611	0.5	5/23/2017 10:20:00 AM	118										5.7				45.5		23		419		7.6																		9	I	6		345		0.075		8.3		0.328						0.2								27.4		27.4				1390		166		54		23	I	49.4		10	U
1002667	Okeechobee, Lake	WIN_21FLSFWM	="11573"	="11573"	="L006"	26.82255833	-80.78283611	0.5	6/20/2017 10:41:00 AM	106										6.73				43.7		20	J	406		7.63																		7	I	5		353		0.08		8.1		0.44						0.2								27.5		27.5				1360		174		55		37	I	51.6		13	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="11573"	="11573"	="L006"	26.82255833	-80.78283611	0.5	7/11/2017 10:01:00 AM	101										5.94	Q			45.4		20		412		7.06																		15		17		241		0.068		8.4		0.288	Q					0.5								29.9		29.9				1110		118		52		7	I	18		4	U
1002667	Okeechobee, Lake	WIN_21FLSFWM	="11573"	="11573"	="L006"	26.82255833	-80.78283611	0.5	8/16/2017 10:43:00 AM	107						39.5				7.36				45.4		20		418		6.55										132.7		5		8.3		24.8		18	G	2	I	66		0.054		8.2		0.243	V					0.6		9160		23.8				30		30				889		91		51		7	I			4	U
1002667	Okeechobee, Lake	WIN_21FLSFWM	="11573"	="11573"	="L006"	26.82255833	-80.78283611	0.5	9/19/2017 10:04:00 AM	113										5.02								399		7.36																		7	I			424				8.8	J	0.552						0.2								28.2		28.2				1600		164		54		30	I	91.9		30	UJ
1002667	Okeechobee, Lake	WIN_21FLSFWM	="11573"	="11573"	="L006"	26.82255833	-80.78283611	0.5	10/9/2017 9:44:00 AM	84										4.67				32.3		62		306		7.4																		11		2	U	407		0.056		8		0.856						0.1								27.7		27.7				1530		192		53		30	I	76.2		12	U
1002667	Okeechobee, Lake	WIN_21FLSFWM	="11573"	="11573"	="L006"	26.82255833	-80.78283611	0.5	11/8/2017 9:38:00 AM	87										4.7				34		50		323		8.2																		13		3	I	528		0.068		8		0.472						0.6								24		24				2020		194		56		34		70.3		10	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="11573"	="11573"	="L006"	26.82255833	-80.78283611	0.5	12/6/2017 9:11:00 AM	79						28.4				4.39				32.6		73		307		8.16										95.8		4.5		6		17.8		19		2	I	497		0.089		7.9		0.48						0.3		7800		17.9				23.3		23.3				1730		204		54		28		56.9		9	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="11573"	="11573"	="L006"	26.82255833	-80.78283611	0.5	1/18/2018 10:46:00 AM	96										5.88				35		42		339		10.1																		12		2	I	577		0.084		8.1		0.6						0.05								14.2		14.2				3640		485		64		190		260		62	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="11573"	="11573"	="L006"	26.82255833	-80.78283611	0.5	2/7/2018 11:38:00 AM	91										4.03				36.2		45		343		9.21																		6	I	2	I	539		0.077		8.1		0.28						0.1								19.5		19.5				1930		277		55		62		116		21	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="11573"	="11573"	="L006"	26.82255833	-80.78283611	0.5	3/7/2018 10:30:00 AM	110						35				6.22				36.6		37		362		8.88										117.3		4.9		7.3		21.3		11		5		558		0.08		8.1		0.97	J					0.2		9870		21				20.6		20.6				1060		302		51		120		131		46	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="11573"	="11573"	="L006"	26.82255833	-80.78283611	0.5	4/4/2018 10:25:00 AM	99										8.43				37.9		36		367		8.45																		7	I	6		548		0.091		8.1		0.517						0.2								23.8		23.8				1480		176		57		13	I	37.2		5	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="11573"	="11573"	="L006"	26.82255833	-80.78283611	0.5	5/2/2018 9:50:00 AM	113										5.27	J			38		33		384		8.03																		8	I	2	I	581		0.107		8.2		0.457	J					0.1								24.5		24.5				1880		284		56		67	I	142		23	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="11573"	="11573"	="L006"	26.82255833	-80.78283611	0.5	6/6/2018 10:01:00 AM	98						35.8				13.8				39.2		30		365		7.82										120.4		4.9		7.5		21.5		13		6		373		0.086		8.4		0.804						0.3		9260		22.2				28.2		28.2				1330		170		60		26		32.8		9	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="11573"	="11573"	="L006"	26.82255833	-80.78283611	0.5	7/18/2018 10:19:00 AM	94										14.1				39		32		372		7.03																		16		3	I	21		0.072		8.3		0.376						0.5								30.2		30.2				1130		150		58		16		24.4		10	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="11573"	="11573"	="L006"	26.82255833	-80.78283611	0.5	8/15/2018 9:42:00 AM	95										5.84	J			38.5		31		376		7.22																		12		3	I	41		0.075		8.3		0.2	J					0.3								29.1		29.1				889		143		49		16	I	24.6		8	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="11573"	="11573"	="L006"	26.82255833	-80.78283611	0.5	9/5/2018 8:48:00 AM	96						37.8				4.08				39.6		26		386		7.59										127.4		5.2		8		22.8		10		2	I	86		0.084		8.1		0.24						0.4		10300		21.8				27.3		27.3				845		124		46		8	I	15.1		6	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="11573"	="11573"	="L006"	26.82255833	-80.78283611	0.5	10/17/2018 9:35:00 AM	93										5.03				38.5		25		386		7.51																		11		4		106		0.076		8.2		0.484						0.3								27.9		27.9				946		136		49		17	I	23.9		6	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="11573"	="11573"	="L006"	26.82255833	-80.78283611	0.5	11/7/2018 9:38:00 AM	95										15.6				38.6		27		381		7.88																		12		3	I	90		0.059		8.2		0.468						0.4								25.6		25.6				1010		120		58		13	I	18.9		4	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="11573"	="11573"	="L006"	26.82255833	-80.78283611	0.5	12/11/2018 9:59:00 AM	111						37.3				8.01				41		26		393		9.26										127.1		5.2		8.2		23		12		2	I	232		0.068		8.2		0.824						0.2		9610		22.6				17.8		17.8				1650		210		58		68		77		22	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="11573"	="11573"	="L006"	26.82255833	-80.78283611	0.5	1/9/2019 9:31:00 AM	107										7.07				42.8		23	Q	391		8.32																		5	U	3	I	314		0.063		8		0.912						0.3								20.6		20.6				1610		209		57		58		72.6		19	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="11573"	="11573"	="L006"	26.82255833	-80.78283611	0.5	2/14/2019 8:58:00 AM	127										11				39.8		21		382		8.9																		11		2	I	274		0.055		8.2		1.06						0.1								19.4		19.4				2390		354		64		156		175		48	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="11573"	="11573"	="L006"	26.82255833	-80.78283611	0.5	4/3/2019 9:31:00 AM	116										11.8				42.9		22		387		8.43																		11		2	I	333		0.068		8.3		0.88						0.2								22.8		22.8				2260		290		64		112		120		38	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="11573"	="11573"	="L006"	26.82255833	-80.78283611	0.5	5/7/2019 9:45:00 AM	105						39.2				3.65				43.8		22		404		7.67										132.7		5		8.4		23.7		5	U	2	I	368		0.083		8.2		0.187						0.3		11700		23.8				26.5		26.5				1260		147		50		11	I	31		4	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="11573"	="11573"	="L006"	26.82255833	-80.78283611	0.5	6/4/2019 10:07:00 AM	106										16.7				43.4		24		408		7.63																		14		3	I	111		0.049		8.4		0.405						0.3								29.4		29.4				1050		115		58		10	I	23.8		4	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="11573"	="11573"	="L006"	26.82255833	-80.78283611	0.5	7/10/2019 9:57:00 AM	109										4.71				45.2		20		418		7.45																		12		2	U	89		0.064		8.2		0.16						0.5								28.6		28.6				1140		101		51		4	I	21.2		4	U
1002667	Okeechobee, Lake	WIN_21FLSFWM	="11573"	="11573"	="L006"	26.82255833	-80.78283611	0.5	8/7/2019 9:47:00 AM	102						38.1				4.27				43.3		19		402		7.3										130.4		5.1		8.5		24.3		12		2	I	169		0.063		8.1		0.22						0.4		7270		23.8				27.9		27.9				937		106		47		7	I	18.2		3	U
1002667	Okeechobee, Lake	WIN_21FLSFWM	="11573"	="11573"	="L006"	26.82255833	-80.78283611	0.5	9/10/2019 11:29:00 AM	104										11.4				44.8		29		405		7.07																		17		5		289		0.052		7.9		0.856						0.6								29.2		29.2				1290		146		58		35		46.8		11	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="11573"	="11573"	="L006"	26.82255833	-80.78283611	0.5	10/2/2019 9:55:00 AM	106										7.77				46.3		30		412		7.7																		27		2	U	300		0.07		8.2		0.848						0.1								26.8		26.8				1850		240		59		89		98.9		24	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="11573"	="11573"	="L006"	26.82255833	-80.78283611	0.5	11/6/2019 9:37:00 AM	105						35.8				7.36				43.1		37		388		7.71										123.8		5		8.4		23.8		14		2	I	356		0.058		8.2		0.524						0.2		8810		24.2				26.5		26.5				1550		150		57		27		47.2		10	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="11573"	="11573"	="L006"	26.82255833	-80.78283611	0.5	12/4/2019 9:40:00 AM	103										5.97				43.9		34		390		8.94																		16		2	U	248		0.045		8.2		0.784						0.3								17.9		17.9				1220		112		53		21		26.9		6	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="11573"	="11573"	="L006"	26.82255833	-80.78283611	0.5	1/15/2020 10:18:00 AM	106										13.1				42.6		29		392		8.35																		12		2	I	293		0.048	G	8.2		0.336						0.3								21.4		21.4				1320		124		60		22		30.1		7	IJ
1002667	Okeechobee, Lake	WIN_21FLSFWM	="11573"	="11573"	="L006"	26.82255833	-80.78283611	0.5	2/5/2020 11:04:00 AM	104						37.2				7.68				44.1		30		397		9.33										128.8		5		8.7		24.6		12		2	I	299		0.046		8.2		0.388						0.3		8200		24.2				17.8		17.8				1260		108		55		15	I	27.4		6	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="11573"	="11573"	="L006"	26.82255833	-80.78283611	0.5	3/11/2020 1:10:00 PM	108						37.9				2.99	J			44.9		25		404		9.09										130.1		5.1		8.6		25		9	I	2	I	454		0.075		8		0.36	UJ					0.2		10100		25				20.3		20.3				1440		166		50		11	I	49.1		3	U
1002667	Okeechobee, Lake	WIN_21FLSFWM	="11573"	="11573"	="L006"	26.82255833	-80.78283611	0.5	4/8/2020 8:48:00 AM	112						40.4				6.31				47.3		26		422		7.91										138.4		5.5		9.1		26.8		6	I	2	I	390		0.078		8.2		0.346						0.1		10000		26.6				25.3		25.3				1570		182		56		41		63.8		10	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="11573"	="11573"	="L006"	26.82255833	-80.78283611	0.3	5/6/2020 9:20:00 AM			0.25	U																																																																												
1002667	Okeechobee, Lake	WIN_21FLSFWM	="11573"	="11573"	="L006"	26.82255833	-80.78283611	0.3	5/21/2020 9:19:00 AM			0.25	U																																																																												
1002667	Okeechobee, Lake	WIN_21FLSFWM	="11573"	="11573"	="L006"	26.82255833	-80.78283611	0.5	5/21/2020 9:20:00 AM	109						42.9				21.6				49.1		24		433		7.69										147.5		5.9		9.8		28.4		8	I	2	U	261		0.072		8.4		0.496						0.3		9480		27.1				26.8		26.8				1220		139		62		19		25.1		7	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="11573"	="11573"	="L006"	26.82255833	-80.78283611	0.3	6/3/2020 1:21:00 PM			0.25	U																																																																												
1002667	Okeechobee, Lake	WIN_21FLSFWM	="11573"	="11573"	="L006"	26.82255833	-80.78283611	0.5	6/3/2020 1:26:00 PM	115						42.5				12.9				49		28		436		7.12										145.6		5.8		9.6		27.7		13		2	I	212		0.063		8.3		1.46						0.2		8550		27				28.6		28.6				1360		178		59		53		62.2		16	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="11573"	="11573"	="L006"	26.82255833	-80.78283611	0.5	6/24/2020 1:00:00 PM	106						41.2				32.9		5.2		47.1		24		422		11										141.4		5.4		9.4		26.8		10		2	U	5	U	0.043		8.7		0.381						0.4		9240		26.2				31.6		31.6				898		102		62		13	I	16.8		5	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="11573"	="11573"	="L006"	26.82255833	-80.78283611	0.3	6/24/2020 1:01:00 PM			0.25	U																																																																												
1002667	Okeechobee, Lake	WIN_21FLSFWM	="11573"	="11573"	="L006"	26.82255833	-80.78283611	0.5	7/8/2020 8:56:00 AM	101						37.4				4.12		0.224		46.5		29	Q	410		6.69										126.9		5.1		8.1		26		29	G	2	I	65		0.056		8.1		0.372						0.4		6250		25				29.3		29.3				918		99		47		6	I	12.7		3	U
1002667	Okeechobee, Lake	WIN_21FLSFWM	="11573"	="11573"	="L006"	26.82255833	-80.78283611	0.3	7/8/2020 8:57:00 AM			0.25	U																																																																												
1002667	Okeechobee, Lake	WIN_21FLSFWM	="11573"	="11573"	="L006"	26.82255833	-80.78283611	0.3	7/22/2020 1:18:00 PM			0.25	U																																																																												
1002667	Okeechobee, Lake	WIN_21FLSFWM	="11573"	="11573"	="L006"	26.82255833	-80.78283611	0.5	7/22/2020 1:18:00 PM	101						40.3				12		0.408		44.4		23		404		7.58										138.3		5.5		9.2		27.2		9	I	3	I	108		0.064		8.3		0.709						0.3		8170		24.3				28		28				1090		155		57		27		32.9		6	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="11573"	="11573"	="L006"	26.82255833	-80.78283611	0.5	8/5/2020 9:01:00 AM	102						39.6				6.49		0.34		46		21		416		6.83										136.5		5.5		9.2		27		7	I	6		176		0.064		8.1		0.724						0.2		9350		25.2				29		29				1080		122		52		15		25		4	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="11573"	="11573"	="L006"	26.82255833	-80.78283611	0.3	8/5/2020 9:01:00 AM			0.25	U																																																																												
1002667	Okeechobee, Lake	WIN_21FLSFWM	="11573"	="11573"	="L006"	26.82255833	-80.78283611	0.3	8/26/2020 9:24:00 AM			0.25	U																																																																												
1002667	Okeechobee, Lake	WIN_21FLSFWM	="11573"	="11573"	="L006"	26.82255833	-80.78283611	0.5	8/26/2020 9:26:00 AM	104						37.7				9.28		0.351		42.9		31		401		7.18										130.7		5.4		8.8		25.7		12		3	I	144		0.054		8		0.96						0.2		8740		23.2				29.1		29.1				1280		157		56		41		48.3		12	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="11573"	="11573"	="L006"	26.82255833	-80.78283611	0.5	9/9/2020 9:20:00 AM	96						37				5.42		0.214		43.8		25		397		6.84										127.9		5.2		8.6		25.6		7	I	4		90		0.052		8		0.454						0.3		8580		23.2				28.6		28.6				931		102		49		9	I	16.1		3	U
1002667	Okeechobee, Lake	WIN_21FLSFWM	="11573"	="11573"	="L006"	26.82255833	-80.78283611	0.3	9/9/2020 9:24:00 AM			0.25	U																																																																												
1002667	Okeechobee, Lake	WIN_21FLSFWM	="11573"	="11573"	="L006"	26.82255833	-80.78283611	0.3	9/24/2020 8:53:00 AM			0.25	U																																																																												
1002667	Okeechobee, Lake	WIN_21FLSFWM	="11573"	="11573"	="L006"	26.82255833	-80.78283611	0.5	9/24/2020 8:56:00 AM	108						35.4				6.94		0.24	I	42.8		25		392		7.63										122.5		5.2		8.3		24.8		6	I	2	I	202		0.063		8		0.864						0.1		8930		22.8				26.7		26.7				1190		163		54		34		58.7		8	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="11573"	="11573"	="L006"	26.82255833	-80.78283611	0.5	10/7/2020 12:40:00 PM	101						38.1				4.61		0.2		41.6		25		379		7.61										131.3		5.2		8.8		25.4		10		2	U	342		0.069		8		0.336						0.3		9260		21.7				27.8		27.8				1260		138		51		16		32		5	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="11573"	="11573"	="L006"	26.82255833	-80.78283611	0.3	10/7/2020 12:40:00 PM			0.25	U																																																																												
1002667	Okeechobee, Lake	WIN_21FLSFWM	="11573"	="11573"	="L006"	26.82255833	-80.78283611	0.5	10/22/2020 2:09:00 PM	98						35.2				41.8		0.613		41.8		28		382		7.9										122.3		5		8.4		24.4		14		2	I	41		0.046		8.3		1.11	J					0.2		9000		22				26		26				1840		152		71		28		27.4		18	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="11573"	="11573"	="L006"	26.82255833	-80.78283611	0.3	10/22/2020 2:13:00 PM			0.25	U																																																																												
1002667	Okeechobee, Lake	WIN_21FLSFWM	="11573"	="11573"	="L006"	26.82255833	-80.78283611	0.5	11/18/2020 9:40:00 AM	82						30.7				9.02		0.216	I	35		52		314		8.19										105.9		4.4		7.1		21.2		7	I	2	U	286		0.045		8.1		1.38						0.2		6970		18.2				23.7		23.7				1980		234		61		90		93		24	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="11573"	="11573"	="L006"	26.82255833	-80.78283611	0.5	12/16/2020 9:09:00 AM	97						33.4				4.7		0.196		40.2		34		364		9.37										115.4		4.7		7.8		23.6		9	I	4		344		0.066		8.3		0.176						0.3		8780		21.1				19.7		19.7				1200		131		51		4	I	28.5		3	U
1002667	Okeechobee, Lake	WIN_21FLSFWM	="11573"	="11573"	="L006"	26.82255833	-80.78283611	0.5	1/6/2021 1:20:00 PM	98						34				4.38		0.08	U	39.8		35		356		9.25										117.4		4.6		7.9		23.1		12		2	U	441		0.071		8.2		0.304						0.2		9120		20.6				18.6		18.6				1640		189		54		39		58.7		11	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="11573"	="11573"	="L006"	26.82255833	-80.78283611	0.5	2/10/2021 1:14:00 PM	95						33.6				4.49		0.24		39.1		36		366		10.3										116.1		4.4		7.8		23.1		7	I	2	I	336		0.066		8.3		0.136						0.1		9000		19.9				23		23				1260		106		51		4	I	27.2		4	U
1002667	Okeechobee, Lake	WIN_21FLSFWM	="11573"	="11573"	="L006"	26.82255833	-80.78283611	0.5	3/11/2021 12:20:00 PM	107						34.6				4.98		0.228	I	40.4		41		359		9.16										118.9		4.7		7.8		23.9		13		2	U	386		0.074		8.3		0.571						0.2		8830		21.8				19.9		19.9				1640		226		55		59		83.5		21	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="11573"	="11573"	="L006"	26.82255833	-80.78283611	0.5	4/7/2021 9:00:00 AM	99						34.9				5.32		0.288	I	41.3		38		374		8.74										120		4.7		8		24		16	G	2	I	384		0.074		8.4		0.296						0.2		9610		22.1				21.7		21.7				1340		160		53		17		38.1		6	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="11573"	="11573"	="L006"	26.82255833	-80.78283611	0.3	5/5/2021 9:15:00 AM			0.25	U																																																																												
1002667	Okeechobee, Lake	WIN_21FLSFWM	="11573"	="11573"	="L006"	26.82255833	-80.78283611	0.5	5/5/2021 9:18:00 AM	95						34.6				6.22		0.268		42.9		32		381		7.69										119		4.8		7.9		23.9		10		3	I	294		0.064		8.3		0.324						0.2		9770		22.1				27.1		27.1				1180		136		53		5	I	31.1		3	U
1002667	Okeechobee, Lake	WIN_21FLSFWM	="11573"	="11573"	="L006"	26.82255833	-80.78283611	0.3	5/19/2021 1:22:00 PM			0.25	U																																																																												
1002667	Okeechobee, Lake	WIN_21FLSFWM	="11573"	="11573"	="L006"	26.82255833	-80.78283611	0.5	5/19/2021 1:25:00 PM	103						36.8				8.44		0.133	U	43.6		31		392		8.14										126.8		4.9		8.5		24.9		11		3	I	242		0.077		8.3		0.587						0.1		10100		22.8				25.8		25.8				883		279		52		73		116		21	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="11573"	="11573"	="L006"	26.82255833	-80.78283611	0.3	6/9/2021 12:19:00 PM			0.25	U																																																																												
1002667	Okeechobee, Lake	WIN_21FLSFWM	="11573"	="11573"	="L006"	26.82255833	-80.78283611	0.5	6/9/2021 12:23:00 PM	105						37				6.82		0.235	J	45		28		409		7.2										126.8		4.9		8.4		25.4		12		3	I	241		0.061		8.3		0.267						0.2		9940		23.2				29.8		29.8				1200		132		53		14	I	30.9		4	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="11573"	="11573"	="L006"	26.82255833	-80.78283611	0.3	6/23/2021 11:49:00 AM			0.25	U																																																																												
1002667	Okeechobee, Lake	WIN_21FLSFWM	="11573"	="11573"	="L006"	26.82255833	-80.78283611	0.5	6/23/2021 11:50:00 AM	107						36.8				6.14		0.165	I	44.6		29		402		7.3										126.9		4.9		8.5		25.2		9	I	3	I	203		0.07		8.2		0.33						0.3		8430		22.6				28.2		28.2				1230						20		32.7		6	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="11576"	="11576"	="L008"	26.95711222	-80.89169222	0.5	7/11/2016 10:47:00 AM	96										14				42		24		381		6.61																		16	G	2	I	78		0.036		8.2		0.96						0.4								30.6		30.6				1060		112		57		20		27.9		7	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="11576"	="11576"	="L008"	26.95711222	-80.89169222	0.5	8/2/2016 11:07:00 AM	87										23.1				37.7		33		338		7.58																		13		2	U	5	U	0.002	I	8.6		0.688						0.3								31.3		31.3				1250		97		62		20		21.5		10	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="11576"	="11576"	="L008"	26.95711222	-80.89169222	0.5	9/6/2016 11:09:00 AM	94						36.6				34				41.2		25		374		8.04										125.6		4.9		8.3		23.6		20		2	U	12		0.01	G	8.7		1.44						0.5		8400		21.3				28.9		28.9				1200		96		65		24		22.8		11	I
1002667	Okeechobee, Lake	WIN_21FLSFWM	="11576"	="11576"	="L008"	26.95711222	-80.89169222	0.5	10/18/2016 8:08:00 AM	60										32.5				26.2		72		341		7.62																		21		3	I	208		0.021		7.8		1.97						0.4								26.3		26.3				1590		138		68		28	I	31.8		12	I
